GAME_DATE,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,POINTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,POINTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2007-01-24,20600623,Final,1610612739,1610612755,2006,1610612739,115,0.394,0.735,0.381,22,46,1610612755,118,0.524,0.963,0.545,21,38,0
2007-01-24,20600624,Final,1610612754,1610612748,2006,1610612754,96,0.393,0.8,0.3,20,52,1610612748,94,0.435,0.765,0.318,21,43,1
2007-01-24,20600625,Final,1610612738,1610612737,2006,1610612738,76,0.316,0.767,0.2,13,48,1610612737,82,0.361,0.714,0.167,16,50,0
2007-01-24,20600626,Final,1610612752,1610612756,2006,1610612752,107,0.471,0.84,0.19,23,43,1610612756,112,0.463,0.711,0.429,23,39,0
2007-01-24,20600627,Final,1610612759,1610612745,2006,1610612759,85,0.42,0.643,0.125,23,40,1610612745,90,0.5,0.857,0.4,20,38,0
2007-01-24,20600628,Final,1610612762,1610612763,2006,1610612762,130,0.551,0.586,0.357,39,56,1610612763,132,0.517,0.743,0.615,34,35,0
2007-01-24,20600629,Final,1610612758,1610612749,2006,1610612758,114,0.532,0.759,0.381,25,34,1610612749,106,0.474,0.8,0.381,19,39,1
2007-01-24,20600630,Final,1610612757,1610612750,2006,1610612757,101,0.432,0.7,0.278,15,52,1610612750,98,0.481,0.696,0.444,21,40,1
2007-01-24,20600631,Final,1610612744,1610612751,2006,1610612744,110,0.464,0.771,0.192,25,37,1610612751,109,0.513,0.72,0.44,28,38,1
2007-01-23,20600615,Final,1610612755,1610612740,2006,1610612755,102,0.494,0.88,0.5,26,36,1610612740,96,0.422,0.75,0.294,14,42,1
2007-01-23,20600616,Final,1610612764,1610612756,2006,1610612764,105,0.461,0.739,0.316,14,37,1610612756,127,0.608,0.857,0.394,35,39,0
2007-01-23,20600617,Final,1610612753,1610612742,2006,1610612753,95,0.443,0.723,0.538,15,31,1610612742,111,0.558,0.85,0.381,26,35,0
2007-01-23,20600618,Final,1610612741,1610612737,2006,1610612741,94,0.474,0.69,0.25,26,39,1610612737,86,0.429,0.655,0.111,19,39,1
2007-01-23,20600619,Final,1610612760,1610612743,2006,1610612760,112,0.517,0.824,0.3,27,40,1610612743,117,0.471,0.781,0.455,23,41,0
2007-01-23,20600620,Final,1610612746,1610612749,2006,1610612746,115,0.523,0.774,0.125,31,46,1610612749,96,0.448,0.632,0.375,22,36,1
2007-01-22,20600614,Final,1610612747,1610612744,2006,1610612747,108,0.43,0.756,0.375,18,51,1610612744,103,0.477,0.7,0.278,19,36,1
2007-01-22,20600606,Final,1610612761,1610612766,2006,1610612761,105,0.512,0.929,0.444,27,39,1610612766,84,0.434,0.647,0.304,25,32,1
2007-01-22,20600607,Final,1610612739,1610612753,2006,1610612739,79,0.392,0.556,0.353,20,31,1610612753,90,0.545,0.619,0.625,20,43,0
2007-01-22,20600608,Final,1610612754,1610612741,2006,1610612754,98,0.43,0.719,0.35,20,47,1610612741,91,0.452,0.731,0.462,18,36,1
2007-01-22,20600609,Final,1610612738,1610612759,2006,1610612738,89,0.439,0.933,0.429,15,35,1610612759,93,0.486,0.842,0.25,22,40,0
2007-01-22,20600610,Final,1610612748,1610612752,2006,1610612748,101,0.531,0.5,0.435,28,45,1610612752,83,0.457,0.706,0.35,19,33,1
2007-01-22,20600611,Final,1610612743,1610612763,2006,1610612743,115,0.448,0.611,0.292,32,49,1610612763,98,0.457,0.71,0.182,24,45,1
2007-01-22,20600612,Final,1610612762,1610612750,2006,1610612762,106,0.556,0.733,0.455,30,32,1610612750,91,0.461,0.737,0.368,20,35,1
2007-01-22,20600613,Final,1610612758,1610612751,2006,1610612758,88,0.372,0.692,0.409,22,49,1610612751,87,0.45,0.5,0.304,25,45,1
2007-01-21,20600602,Final,1610612748,1610612742,2006,1610612748,93,0.486,0.68,0.308,13,35,1610612742,99,0.466,0.765,0.25,19,48,0
2007-01-21,20600603,Final,1610612755,1610612759,2006,1610612755,85,0.398,0.737,0.125,14,46,1610612759,99,0.458,0.706,0.478,24,45,0
2007-01-21,20600604,Final,1610612756,1610612750,2006,1610612756,131,0.568,0.789,0.364,26,49,1610612750,102,0.439,0.643,0.667,23,35,1
2007-01-21,20600605,Final,1610612757,1610612749,2006,1610612757,99,0.479,0.8,0.333,20,44,1610612749,95,0.416,0.758,0.273,14,38,1
2007-01-20,20600592,Final,1610612746,1610612763,2006,1610612746,112,0.511,0.864,0.2,33,43,1610612763,91,0.479,0.72,0.25,25,35,1
2007-01-20,20600593,Final,1610612766,1610612737,2006,1610612766,104,0.646,0.682,0.556,26,25,1610612737,85,0.508,0.857,1,15,27,1
2007-01-20,20600594,Final,1610612754,1610612752,2006,1610612754,106,0.438,0.815,0.333,16,33,1610612752,108,0.523,0.842,0.471,19,39,0
2007-01-20,20600596,Final,1610612765,1610612758,2006,1610612765,91,0.447,0.643,0.313,28,52,1610612758,74,0.355,0.533,0.267,17,40,1
2007-01-20,20600595,Final,1610612764,1610612738,2006,1610612764,115,0.479,0.708,0.381,31,37,1610612738,110,0.471,0.88,0.429,27,42,1
2007-01-20,20600597,Final,1610612751,1610612753,2006,1610612751,101,0.423,0.781,0.37,25,42,1610612753,94,0.457,0.656,0.529,18,44,1
2007-01-20,20600598,Final,1610612740,1610612747,2006,1610612740,113,0.482,0.793,0.444,20,46,1610612747,103,0.444,0.808,0.37,17,37,1
2007-01-20,20600599,Final,1610612741,1610612762,2006,1610612741,85,0.382,0.722,0.083,13,46,1610612762,95,0.418,0.722,0.214,25,43,0
2007-01-20,20600600,Final,1610612745,1610612743,2006,1610612745,113,0.448,0.789,0.462,27,48,1610612743,121,0.461,0.649,0.517,21,47,0
2007-01-20,20600601,Final,1610612744,1610612739,2006,1610612744,104,0.398,0.667,0.429,29,45,1610612739,106,0.478,0.5,0.24,28,57,0
2007-01-19,20600581,Final,1610612761,1610612762,2006,1610612761,94,0.456,0.739,0.294,19,34,1610612762,102,0.487,0.84,0.25,27,45,0
2007-01-19,20600582,Final,1610612755,1610612748,2006,1610612755,98,0.481,0.846,0.222,27,36,1610612748,95,0.364,0.625,0.333,22,55,1
2007-01-19,20600583,Final,1610612753,1610612764,2006,1610612753,93,0.468,0.762,0.294,21,38,1610612764,114,0.438,0.84,0.5,18,50,0
2007-01-19,20600584,Final,1610612738,1610612758,2006,1610612738,91,0.481,0.857,0.5,22,41,1610612758,96,0.494,0.72,0.2,22,35,0
2007-01-19,20600585,Final,1610612752,1610612751,2006,1610612752,100,0.485,0.732,0.267,17,43,1610612751,101,0.5,0.609,0.217,25,33,0
2007-01-19,20600586,Final,1610612737,1610612766,2006,1610612737,75,0.405,0.714,0,13,31,1610612766,96,0.481,0.636,0.235,20,47,0
2007-01-19,20600587,Final,1610612759,1610612740,2006,1610612759,99,0.455,0.759,0.269,21,47,1610612740,86,0.41,0.65,0.455,14,39,1
2007-01-19,20600588,Final,1610612750,1610612765,2006,1610612750,98,0.398,0.778,0.25,19,51,1610612765,104,0.442,0.682,0.25,26,41,0
2007-01-19,20600589,Final,1610612756,1610612757,2006,1610612756,106,0.528,0.957,0.5,28,29,1610612757,101,0.478,0.857,0.45,20,40,1
2007-01-19,20600590,Final,1610612743,1610612739,2006,1610612743,110,0.506,0.88,0.4,23,45,1610612739,99,0.422,0.69,0.409,22,41,1
2007-01-19,20600591,Final,1610612760,1610612749,2006,1610612760,99,0.488,0.706,0.5,25,53,1610612749,72,0.33,0.65,0.071,16,40,1
2007-01-18,20600579,Final,1610612748,1610612754,2006,1610612748,104,0.584,0.765,0.1,22,28,1610612754,101,0.494,0.773,0.235,15,37,1
2007-01-18,20600580,Final,1610612742,1610612747,2006,1610612742,114,0.545,0.867,0.278,27,53,1610612747,95,0.449,0.833,0.263,19,28,1
2007-01-17,20600568,Final,1610612761,1610612758,2006,1610612761,101,0.476,0.789,0.4,27,42,1610612758,85,0.429,0.909,0.278,16,33,1
2007-01-17,20600569,Final,1610612764,1610612752,2006,1610612764,99,0.46,0.75,0.167,26,43,1610612752,98,0.448,0.688,0.429,26,48,1
2007-01-17,20600570,Final,1610612766,1610612751,2006,1610612766,85,0.387,0.629,0.313,16,53,1610612751,92,0.449,0.5,0.4,22,41,0
2007-01-17,20600571,Final,1610612765,1610612762,2006,1610612765,99,0.463,0.9,0.412,26,39,1610612762,100,0.476,0.636,0.125,26,42,0
2007-01-17,20600572,Final,1610612749,1610612741,2006,1610612749,90,0.385,0.724,0.563,18,47,1610612741,99,0.494,0.65,0.333,25,45,0
2007-01-17,20600573,Final,1610612763,1610612755,2006,1610612763,118,0.538,0.727,0.5,29,38,1610612755,102,0.5,0.75,0.353,23,31,1
2007-01-17,20600574,Final,1610612750,1610612737,2006,1610612750,88,0.438,0.667,0.25,24,42,1610612737,105,0.543,0.667,0.538,31,42,0
2007-01-17,20600575,Final,1610612745,1610612756,2006,1610612745,91,0.393,0.833,0.367,17,39,1610612756,100,0.468,0.75,0.5,24,47,0
2007-01-17,20600576,Final,1610612759,1610612747,2006,1610612759,96,0.436,0.71,0.273,14,40,1610612747,100,0.469,0.826,0.385,20,39,0
2007-01-17,20600577,Final,1610612757,1610612739,2006,1610612757,94,0.463,0.667,0.462,21,44,1610612739,76,0.354,0.622,0.167,7,38,1
2007-01-17,20600578,Final,1610612746,1610612744,2006,1610612746,115,0.483,0.765,0.313,37,43,1610612744,109,0.418,0.727,0.45,19,44,1
2007-01-16,20600565,Final,1610612740,1610612753,2006,1610612740,84,0.375,0.87,0.235,11,48,1610612753,78,0.349,0.652,0.333,15,49,1
2007-01-16,20600566,Final,1610612742,1610612745,2006,1610612742,109,0.488,0.941,0.423,24,44,1610612745,96,0.453,0.769,0.381,16,32,1
2007-01-16,20600567,Final,1610612760,1610612739,2006,1610612760,101,0.42,0.875,0.263,22,46,1610612739,96,0.41,0.806,0.167,19,39,1
2007-01-15,20600554,Final,1610612752,1610612758,2006,1610612752,102,0.48,0.774,0.316,24,44,1610612758,97,0.462,0.679,0.3,17,35,1
2007-01-15,20600555,Final,1610612764,1610612762,2006,1610612764,114,0.453,0.925,0.474,18,39,1610612762,111,0.453,0.871,0.316,26,46,1
2007-01-15,20600556,Final,1610612766,1610612749,2006,1610612766,91,0.395,0.786,0.238,20,46,1610612749,99,0.469,0.68,0.353,21,44,0
2007-01-15,20600557,Final,1610612755,1610612761,2006,1610612755,86,0.473,0.722,0.333,23,34,1610612761,104,0.542,0.792,0.35,23,38,0
2007-01-15,20600558,Final,1610612737,1610612738,2006,1610612737,100,0.494,0.76,0.273,23,39,1610612738,96,0.453,0.826,0.529,16,38,1
2007-01-15,20600559,Final,1610612741,1610612759,2006,1610612741,99,0.494,0.75,0.313,18,45,1610612759,87,0.395,0.684,0.261,18,43,1
2007-01-15,20600560,Final,1610612751,1610612754,2006,1610612751,105,0.476,0.591,0.522,29,41,1610612754,95,0.403,0.722,0.318,22,44,1
2007-01-15,20600561,Final,1610612765,1610612750,2006,1610612765,90,0.427,0.786,0.214,26,37,1610612750,94,0.446,0.833,0.625,19,48,0
2007-01-15,20600562,Final,1610612744,1610612746,2006,1610612744,108,0.424,0.676,0.238,24,54,1610612746,93,0.424,0.619,0.222,27,55,1
2007-01-15,20600563,Final,1610612763,1610612756,2006,1610612763,122,0.583,0.882,0.375,29,32,1610612756,137,0.556,0.821,0.412,36,38,0
2007-01-15,20600564,Final,1610612747,1610612748,2006,1610612747,124,0.485,0.7,0.56,34,45,1610612748,118,0.494,0.742,0.346,32,46,1
2007-01-14,20600552,Final,1610612761,1610612742,2006,1610612761,96,0.486,0.875,0.538,19,34,1610612742,97,0.402,0.895,0.435,20,41,0
2007-01-14,20600553,Final,1610612757,1610612743,2006,1610612757,93,0.432,0.667,0.391,22,35,1610612743,109,0.494,0.885,0.5,22,41,0
2007-01-13,20600542,Final,1610612766,1610612755,2006,1610612766,89,0.383,0.864,0.444,19,40,1610612755,83,0.397,0.697,0.286,12,46,1
2007-01-13,20600543,Final,1610612765,1610612738,2006,1610612765,81,0.341,0.654,0.375,17,47,1610612738,73,0.358,0.857,0.25,14,47,1
2007-01-13,20600544,Final,1610612759,1610612764,2006,1610612759,93,0.443,0.818,0.294,22,53,1610612764,80,0.31,0.697,0.231,8,44,1
2007-01-13,20600545,Final,1610612750,1610612751,2006,1610612750,109,0.569,0.914,0.375,21,36,1610612751,98,0.488,0.786,0.438,26,30,1
2007-01-13,20600546,Final,1610612741,1610612763,2006,1610612741,111,0.484,0.789,0.533,35,59,1610612763,66,0.304,0.622,0.143,14,37,1
2007-01-13,20600548,Final,1610612762,1610612748,2006,1610612762,110,0.522,0.685,0.375,21,32,1610612748,119,0.508,0.933,0.565,19,28,0
2007-01-13,20600549,Final,1610612756,1610612753,2006,1610612756,107,0.531,0.75,0.36,26,43,1610612753,101,0.463,0.8,0.529,15,38,1
2007-01-13,20600550,Final,1610612758,1610612745,2006,1610612758,111,0.507,0.78,0.294,21,41,1610612745,115,0.443,0.893,0.387,26,40,0
2007-01-13,20600551,Final,1610612746,1610612739,2006,1610612746,92,0.465,0.821,0.429,23,37,1610612739,104,0.5,0.697,0.3,19,38,0
2007-01-12,20600530,Final,1610612755,1610612749,2006,1610612755,110,0.494,0.833,0.467,28,36,1610612749,97,0.477,0.75,0.25,23,45,1
2007-01-12,20600531,Final,1610612754,1610612742,2006,1610612754,113,0.439,0.783,0.455,20,48,1610612742,115,0.42,0.778,0.3,16,47,0
2007-01-12,20600532,Final,1610612738,1610612761,2006,1610612738,86,0.403,0.667,0.333,18,44,1610612761,95,0.451,0.813,0.455,19,37,0
2007-01-12,20600533,Final,1610612752,1610612766,2006,1610612752,110,0.471,0.719,0.5,22,44,1610612766,126,0.593,0.741,0.556,30,29,0
2007-01-12,20600534,Final,1610612737,1610612765,2006,1610612737,99,0.5,0.727,0.474,26,42,1610612765,93,0.432,0.783,0.385,21,38,1
2007-01-12,20600535,Final,1610612763,1610612750,2006,1610612763,110,0.513,0.839,0.364,28,32,1610612750,116,0.519,0.963,0.6,23,41,0
2007-01-12,20600536,Final,1610612740,1610612764,2006,1610612740,104,0.545,0.857,0.5,23,37,1610612764,97,0.468,0.889,0.318,18,31,1
2007-01-12,20600537,Final,1610612757,1610612758,2006,1610612757,95,0.494,0.565,0.353,23,38,1610612758,87,0.485,0.64,0.5,20,35,1
2007-01-12,20600538,Final,1610612743,1610612745,2006,1610612743,86,0.348,0.765,0.321,17,51,1610612745,90,0.427,0.571,0.4,24,41,0
2007-01-12,20600539,Final,1610612747,1610612753,2006,1610612747,109,0.494,0.743,0.389,26,41,1610612753,106,0.507,0.641,0.417,27,38,1
2007-01-12,20600540,Final,1610612744,1610612748,2006,1610612744,96,0.419,0.545,0.273,22,40,1610612748,118,0.529,0.789,0.433,36,56,0
2007-01-12,20600541,Final,1610612760,1610612762,2006,1610612760,122,0.447,0.902,0.474,24,42,1610612762,114,0.494,0.757,0.167,26,42,1
2007-01-11,20600528,Final,1610612741,1610612751,2006,1610612741,83,0.377,0.889,0.333,17,41,1610612751,86,0.377,0.676,0.263,19,51,0
2007-01-11,20600529,Final,1610612756,1610612739,2006,1610612756,109,0.483,0.81,0.316,36,50,1610612739,90,0.379,0.563,0.321,12,46,1
2007-01-10,20600516,Final,1610612764,1610612741,2006,1610612764,113,0.442,0.848,0.5,20,40,1610612741,103,0.421,0.963,0.481,24,40,1
2007-01-10,20600517,Final,1610612737,1610612740,2006,1610612737,77,0.333,0.824,0.273,18,43,1610612740,96,0.523,0.731,0.563,20,41,0
2007-01-10,20600518,Final,1610612738,1610612754,2006,1610612738,84,0.414,0.758,0.091,17,40,1610612754,97,0.434,0.826,0.353,23,43,0
2007-01-10,20600519,Final,1610612752,1610612755,2006,1610612752,106,0.531,0.744,0.474,23,38,1610612755,99,0.443,0.895,0.286,19,35,1
2007-01-10,20600520,Final,1610612765,1610612766,2006,1610612765,96,0.415,0.786,0.429,17,33,1610612766,103,0.471,0.842,0.333,18,44,0
2007-01-10,20600521,Final,1610612749,1610612761,2006,1610612749,77,0.421,0.647,0.125,19,45,1610612761,90,0.438,0.95,0.412,23,34,0
2007-01-10,20600522,Final,1610612750,1610612746,2006,1610612750,91,0.457,0.667,0.294,29,40,1610612746,92,0.461,0.864,0.429,22,40,0
2007-01-10,20600523,Final,1610612745,1610612747,2006,1610612745,102,0.442,0.6,0.333,25,56,1610612747,77,0.342,0.88,0.167,14,43,1
2007-01-10,20600524,Final,1610612742,1610612757,2006,1610612742,99,0.515,0.95,0.625,23,40,1610612757,74,0.394,0.75,0.091,12,37,1
2007-01-10,20600525,Final,1610612743,1610612759,2006,1610612743,83,0.455,0.733,0.222,15,41,1610612759,92,0.482,0.429,0.2,23,46,0
2007-01-10,20600526,Final,1610612760,1610612748,2006,1610612760,103,0.477,0.8,0.313,27,41,1610612748,107,0.527,0.767,0.462,28,36,0
2007-01-10,20600527,Final,1610612744,1610612753,2006,1610612744,76,0.368,0.556,0.294,20,45,1610612753,91,0.405,0.515,0.429,20,52,0
2007-01-09,20600508,Final,1610612755,1610612765,2006,1610612755,89,0.458,0.647,0.25,24,39,1610612765,98,0.563,0.857,0.353,32,34,0
2007-01-09,20600509,Final,1610612754,1610612737,2006,1610612754,91,0.424,0.765,0.333,23,54,1610612737,72,0.321,0.792,0.375,13,43,1
2007-01-09,20600510,Final,1610612751,1610612761,2006,1610612751,101,0.5,0.722,0.471,27,45,1610612761,86,0.429,0.826,0.35,25,35,1
2007-01-09,20600511,Final,1610612763,1610612747,2006,1610612763,128,0.494,0.735,0.3,22,50,1610612747,118,0.422,0.912,0.355,22,39,1
2007-01-09,20600512,Final,1610612759,1610612757,2006,1610612759,98,0.485,0.808,0.524,18,34,1610612757,84,0.451,0.773,0.231,13,34,1
2007-01-09,20600513,Final,1610612762,1610612742,2006,1610612762,105,0.507,0.825,0.364,21,28,1610612742,108,0.529,0.829,0.385,14,33,0
2007-01-09,20600514,Final,1610612756,1610612760,2006,1610612756,113,0.575,0.684,0.5,27,42,1610612760,102,0.447,0.765,0.294,26,45,1
2007-01-09,20600515,Final,1610612758,1610612739,2006,1610612758,98,0.478,0.788,0.333,23,38,1610612739,108,0.447,0.8,0.381,20,44,0
2007-01-08,20600505,Final,1610612740,1610612746,2006,1610612740,90,0.44,0.833,0.286,24,34,1610612746,100,0.44,0.905,0.438,19,45,0
2007-01-08,20600506,Final,1610612741,1610612745,2006,1610612741,77,0.366,0.875,0.2,17,45,1610612745,84,0.391,0.727,0.25,21,51,0
2007-01-08,20600507,Final,1610612743,1610612749,2006,1610612743,104,0.443,0.75,0.412,23,52,1610612749,92,0.385,0.667,0.267,24,47,1
2007-01-07,20600498,Final,1610612761,1610612764,2006,1610612761,116,0.511,0.727,0.353,27,42,1610612764,111,0.438,0.756,0.385,19,40,1
2007-01-07,20600499,Final,1610612750,1610612745,2006,1610612750,103,0.405,0.85,0.455,21,49,1610612745,99,0.419,0.632,0.31,13,43,1
2007-01-07,20600500,Final,1610612763,1610612759,2006,1610612763,96,0.462,0.769,0.235,17,36,1610612759,110,0.5,0.769,0.483,27,39,0
2007-01-07,20600501,Final,1610612753,1610612738,2006,1610612753,87,0.375,0.711,0.2,15,51,1610612738,79,0.315,0.853,0.222,9,31,1
2007-01-07,20600502,Final,1610612756,1610612744,2006,1610612756,128,0.519,0.615,0.375,34,46,1610612744,105,0.435,0.771,0.267,10,50,1
2007-01-07,20600503,Final,1610612757,1610612748,2006,1610612757,90,0.438,0.714,0.35,24,41,1610612748,93,0.464,0.833,0.333,13,35,0
2007-01-07,20600504,Final,1610612747,1610612742,2006,1610612747,101,0.549,0.739,0.462,26,35,1610612742,98,0.422,0.714,0.35,16,41,1
2007-01-06,20600491,Final,1610612737,1610612746,2006,1610612737,86,0.425,0.724,0.3,16,42,1610612746,74,0.4,0.682,0.333,13,41,1
2007-01-06,20600492,Final,1610612739,1610612751,2006,1610612739,96,0.446,0.654,0.385,21,43,1610612751,91,0.473,0.737,0.318,17,40,1
2007-01-06,20600493,Final,1610612740,1610612754,2006,1610612740,93,0.458,0.733,0.385,18,37,1610612754,100,0.471,0.875,0.333,13,37,0
2007-01-06,20600494,Final,1610612741,1610612765,2006,1610612741,106,0.488,0.724,0.412,28,46,1610612765,89,0.348,0.697,0.4,18,45,1
2007-01-06,20600495,Final,1610612743,1610612762,2006,1610612743,84,0.387,0.677,0.192,16,44,1610612762,96,0.458,0.824,0.375,26,45,0
2007-01-06,20600496,Final,1610612758,1610612757,2006,1610612758,105,0.446,0.71,0.5,19,42,1610612757,110,0.409,0.882,0.286,14,44,0
2007-01-06,20600497,Final,1610612744,1610612760,2006,1610612744,108,0.5,0.529,0.273,23,44,1610612760,104,0.474,0.783,0.429,27,46,1
2007-01-05,20600484,Final,1610612759,1610612742,2006,1610612759,85,0.441,0.677,0.333,13,33,1610612742,90,0.455,0.8,0.286,16,41,0
2007-01-05,20600479,Final,1610612761,1610612737,2006,1610612761,105,0.548,0.667,0.438,23,36,1610612737,92,0.484,0.871,0.3,12,28,1
2007-01-05,20600480,Final,1610612764,1610612746,2006,1610612764,116,0.516,0.75,0.217,26,36,1610612746,105,0.437,0.833,0.364,19,51,1
2007-01-05,20600481,Final,1610612753,1610612766,2006,1610612753,106,0.574,0.633,0.6,22,45,1610612766,74,0.291,0.696,0.333,15,36,1
2007-01-05,20600482,Final,1610612751,1610612741,2006,1610612751,91,0.365,0.705,0.261,21,51,1610612741,86,0.442,0.542,0.294,26,41,1
2007-01-05,20600483,Final,1610612763,1610612738,2006,1610612763,119,0.563,0.793,0.3,32,33,1610612738,128,0.575,0.692,0.6,25,32,0
2007-01-05,20600485,Final,1610612750,1610612755,2006,1610612750,104,0.467,0.813,0.313,27,43,1610612755,102,0.443,0.913,0.333,24,42,1
2007-01-05,20600486,Final,1610612749,1610612739,2006,1610612749,86,0.413,0.621,0.333,19,39,1610612739,95,0.414,0.667,0.389,27,47,0
2007-01-05,20600487,Final,1610612745,1610612762,2006,1610612745,100,0.415,0.778,0.367,17,48,1610612762,86,0.4,0.739,0.313,25,43,1
2007-01-05,20600488,Final,1610612756,1610612748,2006,1610612756,108,0.474,0.862,0.55,20,35,1610612748,80,0.439,0.85,0.357,17,38,1
2007-01-05,20600489,Final,1610612747,1610612743,2006,1610612747,123,0.49,0.727,0.464,39,48,1610612743,104,0.424,0.792,0.438,24,49,1
2007-01-05,20600490,Final,1610612760,1610612752,2006,1610612760,93,0.434,0.76,0.143,23,37,1610612752,111,0.513,0.826,0.526,20,43,0
2007-01-04,20600476,Final,1610612740,1610612765,2006,1610612740,68,0.33,0.667,0.286,13,45,1610612765,92,0.461,0.783,0.4,17,50,0
2007-01-04,20600477,Final,1610612742,1610612754,2006,1610612742,100,0.463,0.833,0.5,13,38,1610612754,91,0.432,0.792,0.143,17,50,1
2007-01-04,20600478,Final,1610612758,1610612747,2006,1610612758,128,0.488,0.741,0.176,21,36,1610612747,132,0.523,0.705,0.391,23,51,0
2007-01-03,20600474,Final,1610612762,1610612755,2006,1610612762,98,0.434,0.784,0.273,29,40,1610612755,87,0.493,0.833,0.2,15,35,1
2007-01-03,20600467,Final,1610612761,1610612756,2006,1610612761,98,0.422,0.706,0.526,21,44,1610612756,100,0.463,0.889,0.4,29,42,0
2007-01-03,20600468,Final,1610612764,1610612749,2006,1610612764,108,0.495,0.583,0.36,32,48,1610612749,105,0.483,0.706,0.259,26,40,1
2007-01-03,20600469,Final,1610612738,1610612739,2006,1610612738,104,0.494,0.826,0.263,20,39,1610612739,107,0.481,0.743,0.385,21,40,0
2007-01-03,20600470,Final,1610612748,1610612746,2006,1610612748,95,0.437,0.75,0.318,23,35,1610612746,110,0.605,0.762,0.4,24,38,0
2007-01-03,20600471,Final,1610612763,1610612744,2006,1610612763,144,0.558,0.743,0.545,38,50,1610612744,135,0.475,0.875,0.391,33,42,1
2007-01-03,20600472,Final,1610612750,1610612759,2006,1610612750,103,0.481,0.966,0.125,26,41,1610612759,101,0.425,0.84,0.3,16,39,1
2007-01-03,20600473,Final,1610612745,1610612760,2006,1610612745,103,0.477,0.8,0.333,20,41,1610612760,96,0.5,0.68,0.333,20,32,1
2007-01-03,20600475,Final,1610612757,1610612752,2006,1610612757,81,0.423,0.826,0.167,17,31,1610612752,99,0.494,0.618,0.167,20,51,0
2007-01-02,20600460,Final,1610612753,1610612746,2006,1610612753,91,0.473,0.75,0.3,19,38,1610612746,86,0.507,0.682,0.143,17,28,1
2007-01-02,20600461,Final,1610612739,1610612759,2006,1610612739,82,0.36,0.618,0.389,16,44,1610612759,78,0.384,0.85,0.263,14,45,1
2007-01-02,20600462,Final,1610612740,1610612744,2006,1610612740,89,0.474,0.733,0.353,18,49,1610612744,97,0.395,0.645,0.31,17,46,0
2007-01-02,20600463,Final,1610612741,1610612756,2006,1610612741,96,0.481,0.818,0.333,21,49,1610612756,97,0.414,0.72,0.304,24,38,0
2007-01-02,20600464,Final,1610612742,1610612760,2006,1610612742,112,0.438,0.791,0.348,15,58,1610612760,88,0.421,0.64,0.5,15,30,1
2007-01-02,20600465,Final,1610612743,1610612755,2006,1610612743,97,0.388,0.7,0.345,20,48,1610612755,108,0.456,0.8,0.25,27,45,0
2007-01-02,20600466,Final,1610612758,1610612752,2006,1610612758,112,0.563,0.941,0.4,23,30,1610612752,100,0.494,0.607,0.357,17,41,1
2007-01-01,20600458,Final,1610612766,1610612750,2006,1610612766,96,0.52,0.727,0.526,25,36,1610612750,102,0.494,0.667,0.571,25,38,0
2007-01-01,20600459,Final,1610612757,1610612738,2006,1610612757,81,0.389,0.8,0.294,16,38,1610612738,89,0.438,0.852,0.5,13,42,0
2006-12-31,20600451,Final,1610612759,1610612737,2006,1610612759,95,0.463,0.704,0.222,20,46,1610612737,81,0.392,0.895,0.429,19,35,1
2006-12-31,20600452,Final,1610612746,1610612752,2006,1610612746,90,0.508,0.952,0.364,22,38,1610612752,80,0.345,0.76,0.2,18,38,1
2006-12-31,20600453,Final,1610612765,1610612756,2006,1610612765,101,0.494,0.889,0.067,21,44,1610612756,108,0.5,0.826,0.409,30,34,0
2006-12-31,20600454,Final,1610612745,1610612763,2006,1610612745,111,0.418,0.7,0.452,21,44,1610612763,109,0.519,0.783,0.563,22,45,1
2006-12-31,20600455,Final,1610612743,1610612742,2006,1610612743,85,0.375,0.8,0.1,17,37,1610612742,89,0.42,0.762,0.192,23,49,0
2006-12-31,20600456,Final,1610612747,1610612755,2006,1610612747,104,0.476,0.667,0.417,23,48,1610612755,94,0.395,0.8,0.429,21,43,1
2006-12-31,20600457,Final,1610612760,1610612738,2006,1610612760,101,0.541,0.944,0.444,22,37,1610612738,95,0.42,0.81,0.235,13,39,1
2006-12-30,20600447,Final,1610612749,1610612764,2006,1610612749,119,0.49,0.8,0.29,32,49,1610612764,102,0.441,0.722,0.318,21,44,1
2006-12-30,20600442,Final,1610612753,1610612748,2006,1610612753,97,0.446,0.818,0.308,23,46,1610612748,68,0.343,0.882,0.438,17,33,1
2006-12-30,20600443,Final,1610612754,1610612766,2006,1610612754,102,0.439,0.65,0.235,19,38,1610612766,113,0.5,0.816,0.667,28,45,0
2006-12-30,20600444,Final,1610612751,1610612750,2006,1610612751,100,0.526,0.75,0.381,28,36,1610612750,92,0.493,0.84,0.273,26,30,1
2006-12-30,20600445,Final,1610612763,1610612761,2006,1610612763,110,0.481,0.923,0.476,19,41,1610612761,104,0.462,0.767,0.333,25,40,1
2006-12-30,20600446,Final,1610612741,1610612739,2006,1610612741,103,0.494,0.652,0,24,46,1610612739,96,0.453,0.667,0.533,16,46,1
