account_id,district_id,frequency,account_open_date,client_id
312,41,MONTHLY STATEMENTS,1996-01-03,380
2233,43,MONTHLY STATEMENTS,1996-01-03,2705
3530,34,MONTHLY STATEMENTS,1996-01-03,4261
7828,36,MONTHLY STATEMENTS,1996-01-05,9680
9024,1,MONTHLY STATEMENTS,1996-01-05,11114
1711,63,MONTHLY STATEMENTS,1996-01-05,2076
2223,44,MONTHLY STATEMENTS,1996-01-05,2692
646,51,MONTHLY STATEMENTS,1996-01-06,775
2548,57,MONTHLY STATEMENTS,1996-01-06,3076
2567,17,MONTHLY STATEMENTS,1996-01-07,3098
2153,31,WEEKLY STATEMENTS,1996-01-07,2606
1243,1,MONTHLY STATEMENTS,1996-01-07,1500
3238,47,MONTHLY STATEMENTS,1996-01-07,3916
954,74,MONTHLY STATEMENTS,1996-01-08,1150
9633,70,MONTHLY STATEMENTS,1996-01-08,11857
2716,66,MONTHLY STATEMENTS,1996-01-08,3279
1580,69,MONTHLY STATEMENTS,1996-01-08,1913
1483,10,MONTHLY STATEMENTS,1996-01-09,1796
1263,30,WEEKLY STATEMENTS,1996-01-09,1524
3966,42,MONTHLY STATEMENTS,1996-01-09,4784
3937,76,MONTHLY STATEMENTS,1996-01-10,4747
1591,65,MONTHLY STATEMENTS,1996-01-10,1929
658,4,MONTHLY STATEMENTS,1996-01-10,789
3638,52,STATEMENTS AFTER TRANSACTION,1996-01-10,4387
2605,21,MONTHLY STATEMENTS,1996-01-10,3143
3661,50,MONTHLY STATEMENTS,1996-01-11,4414
2686,26,MONTHLY STATEMENTS,1996-01-11,3241
2944,22,MONTHLY STATEMENTS,1996-01-11,3554
4994,1,WEEKLY STATEMENTS,1996-01-11,6033
3949,54,MONTHLY STATEMENTS,1996-01-11,4764
332,36,MONTHLY STATEMENTS,1996-01-12,406
69,64,MONTHLY STATEMENTS,1996-01-12,80
3673,30,MONTHLY STATEMENTS,1996-01-12,4427
5267,4,MONTHLY STATEMENTS,1996-01-12,6363
3170,1,MONTHLY STATEMENTS,1996-01-12,3834
1632,18,WEEKLY STATEMENTS,1996-01-13,1978
2143,1,MONTHLY STATEMENTS,1996-01-13,2592
1227,69,MONTHLY STATEMENTS,1996-01-13,1480
204,67,MONTHLY STATEMENTS,1996-01-13,246
1093,54,MONTHLY STATEMENTS,1996-01-14,1311
1486,63,MONTHLY STATEMENTS,1996-01-15,1800
4253,43,MONTHLY STATEMENTS,1996-01-16,5126
1196,29,MONTHLY STATEMENTS,1996-01-16,1443
3442,4,MONTHLY STATEMENTS,1996-01-16,4163
9051,5,WEEKLY STATEMENTS,1996-01-17,11147
3373,27,MONTHLY STATEMENTS,1996-01-18,4079
1036,11,MONTHLY STATEMENTS,1996-01-18,1243
3727,66,MONTHLY STATEMENTS,1996-01-19,4495
2844,43,MONTHLY STATEMENTS,1996-01-19,3438
10297,14,MONTHLY STATEMENTS,1996-01-19,12662
3755,64,MONTHLY STATEMENTS,1996-01-20,4531
1298,7,MONTHLY STATEMENTS,1996-01-20,1571
1139,34,STATEMENTS AFTER TRANSACTION,1996-01-20,1370
660,68,MONTHLY STATEMENTS,1996-01-20,791
335,74,MONTHLY STATEMENTS,1996-01-20,409
412,74,MONTHLY STATEMENTS,1996-01-21,497
2863,14,MONTHLY STATEMENTS,1996-01-21,3459
2274,66,MONTHLY STATEMENTS,1996-01-21,2754
2522,36,MONTHLY STATEMENTS,1996-01-21,3044
4981,54,MONTHLY STATEMENTS,1996-01-22,6015
771,22,MONTHLY STATEMENTS,1996-01-22,922
3832,45,MONTHLY STATEMENTS,1996-01-22,4617
1508,69,MONTHLY STATEMENTS,1996-01-22,1828
3784,25,MONTHLY STATEMENTS,1996-01-22,4562
9645,38,MONTHLY STATEMENTS,1996-01-23,11873
3947,76,MONTHLY STATEMENTS,1996-01-23,4762
2416,5,MONTHLY STATEMENTS,1996-01-23,2918
2243,25,MONTHLY STATEMENTS,1996-01-24,2716
3993,54,MONTHLY STATEMENTS,1996-01-24,4814
2225,15,MONTHLY STATEMENTS,1996-01-24,2694
1759,39,MONTHLY STATEMENTS,1996-01-25,2131
2207,35,MONTHLY STATEMENTS,1996-01-25,2671
3803,61,MONTHLY STATEMENTS,1996-01-26,4583
2754,57,WEEKLY STATEMENTS,1996-01-26,3326
3009,1,MONTHLY STATEMENTS,1996-01-26,3634
314,15,STATEMENTS AFTER TRANSACTION,1996-01-26,383
554,26,MONTHLY STATEMENTS,1996-01-26,667
2217,73,MONTHLY STATEMENTS,1996-01-27,2685
262,75,MONTHLY STATEMENTS,1996-01-27,316
2214,45,MONTHLY STATEMENTS,1996-01-27,2681
976,77,MONTHLY STATEMENTS,1996-01-27,1177
1439,11,MONTHLY STATEMENTS,1996-01-27,1746
417,73,MONTHLY STATEMENTS,1996-01-27,503
3084,59,WEEKLY STATEMENTS,1996-01-28,3730
4204,21,MONTHLY STATEMENTS,1996-01-29,5067
9504,9,MONTHLY STATEMENTS,1996-01-29,11701
414,1,MONTHLY STATEMENTS,1996-01-29,500
4424,48,MONTHLY STATEMENTS,1996-01-29,5334
3389,13,MONTHLY STATEMENTS,1996-01-30,4098
2106,1,MONTHLY STATEMENTS,1996-02-01,2550
355,62,WEEKLY STATEMENTS,1996-02-01,433
2702,74,MONTHLY STATEMENTS,1996-02-01,3260
11054,59,WEEKLY STATEMENTS,1996-02-01,13590
10558,40,MONTHLY STATEMENTS,1996-02-01,12986
1859,50,MONTHLY STATEMENTS,1996-02-02,2255
2109,34,MONTHLY STATEMENTS,1996-02-02,2553
6512,34,WEEKLY STATEMENTS,1996-02-03,7864
1963,42,MONTHLY STATEMENTS,1996-02-03,2388
1977,41,MONTHLY STATEMENTS,1996-02-03,2402
5181,75,MONTHLY STATEMENTS,1996-02-03,6257
1791,1,MONTHLY STATEMENTS,1996-02-03,2171
2635,27,MONTHLY STATEMENTS,1996-02-04,3181
1623,1,MONTHLY STATEMENTS,1996-02-04,1967
4293,64,STATEMENTS AFTER TRANSACTION,1996-02-04,5171
4851,52,MONTHLY STATEMENTS,1996-02-04,5858
2774,42,MONTHLY STATEMENTS,1996-02-05,3349
2469,11,MONTHLY STATEMENTS,1996-02-05,2980
3931,28,MONTHLY STATEMENTS,1996-02-05,4740
2348,65,MONTHLY STATEMENTS,1996-02-05,2838
218,68,MONTHLY STATEMENTS,1996-02-06,263
804,64,MONTHLY STATEMENTS,1996-02-06,963
923,13,MONTHLY STATEMENTS,1996-02-07,1112
1744,76,MONTHLY STATEMENTS,1996-02-07,2116
2890,69,MONTHLY STATEMENTS,1996-02-07,3493
1233,31,MONTHLY STATEMENTS,1996-02-08,1488
2719,10,MONTHLY STATEMENTS,1996-02-08,3283
516,6,MONTHLY STATEMENTS,1996-02-08,619
2551,5,MONTHLY STATEMENTS,1996-02-08,3080
2499,2,MONTHLY STATEMENTS,1996-02-08,3017
2893,39,MONTHLY STATEMENTS,1996-02-08,3497
1922,60,MONTHLY STATEMENTS,1996-02-09,2332
264,15,MONTHLY STATEMENTS,1996-02-09,318
3890,50,MONTHLY STATEMENTS,1996-02-10,4689
6686,61,MONTHLY STATEMENTS,1996-02-10,8074
3519,52,MONTHLY STATEMENTS,1996-02-10,4249
3597,1,STATEMENTS AFTER TRANSACTION,1996-02-11,4340
1611,69,MONTHLY STATEMENTS,1996-02-11,1954
2230,7,MONTHLY STATEMENTS,1996-02-11,2702
3933,61,MONTHLY STATEMENTS,1996-02-11,4742
2212,33,MONTHLY STATEMENTS,1996-02-12,2677
1964,25,MONTHLY STATEMENTS,1996-02-12,2389
4999,1,MONTHLY STATEMENTS,1996-02-12,6039
8680,17,MONTHLY STATEMENTS,1996-02-12,10702
1612,66,MONTHLY STATEMENTS,1996-02-12,1955
2390,1,MONTHLY STATEMENTS,1996-02-12,2885
2600,1,MONTHLY STATEMENTS,1996-02-13,3136
1737,77,MONTHLY STATEMENTS,1996-02-13,2108
2993,1,WEEKLY STATEMENTS,1996-02-13,3615
2753,26,MONTHLY STATEMENTS,1996-02-13,3324
2409,76,MONTHLY STATEMENTS,1996-02-13,2910
949,58,MONTHLY STATEMENTS,1996-02-13,1145
3468,32,MONTHLY STATEMENTS,1996-02-14,4191
3979,37,MONTHLY STATEMENTS,1996-02-14,4798
296,49,MONTHLY STATEMENTS,1996-02-14,360
1836,42,MONTHLY STATEMENTS,1996-02-15,2227
1111,5,MONTHLY STATEMENTS,1996-02-16,1332
3680,27,MONTHLY STATEMENTS,1996-02-16,4436
1916,72,MONTHLY STATEMENTS,1996-02-16,2326
2473,14,MONTHLY STATEMENTS,1996-02-16,2986
390,44,MONTHLY STATEMENTS,1996-02-16,471
3439,16,MONTHLY STATEMENTS,1996-02-16,4160
7594,16,MONTHLY STATEMENTS,1996-02-16,9403
3578,1,MONTHLY STATEMENTS,1996-02-17,4316
2226,2,MONTHLY STATEMENTS,1996-02-17,2696
466,71,MONTHLY STATEMENTS,1996-02-18,560
3335,35,MONTHLY STATEMENTS,1996-02-18,4032
620,26,MONTHLY STATEMENTS,1996-02-18,744
2074,12,MONTHLY STATEMENTS,1996-02-18,2515
1380,53,MONTHLY STATEMENTS,1996-02-19,1670
2304,49,MONTHLY STATEMENTS,1996-02-19,2788
3754,37,WEEKLY STATEMENTS,1996-02-19,4529
1102,70,MONTHLY STATEMENTS,1996-02-19,1323
55,20,MONTHLY STATEMENTS,1996-02-19,64
2403,25,MONTHLY STATEMENTS,1996-02-20,2901
1732,51,MONTHLY STATEMENTS,1996-02-20,2102
3721,22,MONTHLY STATEMENTS,1996-02-21,4487
184,77,MONTHLY STATEMENTS,1996-02-21,224
691,24,MONTHLY STATEMENTS,1996-02-21,829
10233,27,MONTHLY STATEMENTS,1996-02-21,12586
3358,44,MONTHLY STATEMENTS,1996-02-21,4060
4,12,MONTHLY STATEMENTS,1996-02-21,6
3151,6,MONTHLY STATEMENTS,1996-02-21,3811
2017,54,MONTHLY STATEMENTS,1996-02-21,2450
2804,53,MONTHLY STATEMENTS,1996-02-22,3388
1310,1,MONTHLY STATEMENTS,1996-02-22,1584
3016,26,MONTHLY STATEMENTS,1996-02-23,3643
827,36,MONTHLY STATEMENTS,1996-02-23,994
959,1,MONTHLY STATEMENTS,1996-02-23,1156
1585,42,MONTHLY STATEMENTS,1996-02-23,1920
590,50,MONTHLY STATEMENTS,1996-02-24,708
3924,70,MONTHLY STATEMENTS,1996-02-24,4732
2772,11,MONTHLY STATEMENTS,1996-02-24,3347
1962,77,MONTHLY STATEMENTS,1996-02-24,2387
10478,70,WEEKLY STATEMENTS,1996-02-24,12890
5692,66,MONTHLY STATEMENTS,1996-02-25,6886
1265,49,MONTHLY STATEMENTS,1996-02-25,1527
167,29,WEEKLY STATEMENTS,1996-02-26,202
2187,9,WEEKLY STATEMENTS,1996-02-26,2647
3079,18,MONTHLY STATEMENTS,1996-02-26,3723
3286,8,MONTHLY STATEMENTS,1996-02-26,3977
230,1,MONTHLY STATEMENTS,1996-02-26,276
3193,74,MONTHLY STATEMENTS,1996-02-27,3860
5593,15,MONTHLY STATEMENTS,1996-02-27,6753
4088,45,MONTHLY STATEMENTS,1996-03-01,4925
3409,23,MONTHLY STATEMENTS,1996-03-01,4121
1216,77,MONTHLY STATEMENTS,1996-03-01,1468
2491,76,MONTHLY STATEMENTS,1996-03-01,3007
2498,40,MONTHLY STATEMENTS,1996-03-01,3016
3366,68,MONTHLY STATEMENTS,1996-03-02,4069
936,7,MONTHLY STATEMENTS,1996-03-02,1128
856,2,MONTHLY STATEMENTS,1996-03-03,1031
718,1,MONTHLY STATEMENTS,1996-03-03,861
3698,1,MONTHLY STATEMENTS,1996-03-03,4459
3462,51,MONTHLY STATEMENTS,1996-03-04,4185
3881,21,MONTHLY STATEMENTS,1996-03-04,4678
3709,74,MONTHLY STATEMENTS,1996-03-05,4472
1349,75,MONTHLY STATEMENTS,1996-03-05,1635
1886,32,MONTHLY STATEMENTS,1996-03-05,2288
1897,61,STATEMENTS AFTER TRANSACTION,1996-03-05,2303
1564,48,MONTHLY STATEMENTS,1996-03-05,1896
2062,70,MONTHLY STATEMENTS,1996-03-06,2501
141,38,MONTHLY STATEMENTS,1996-03-06,169
1763,73,MONTHLY STATEMENTS,1996-03-06,2137
2611,1,MONTHLY STATEMENTS,1996-03-06,3151
825,19,MONTHLY STATEMENTS,1996-03-06,992
3943,71,MONTHLY STATEMENTS,1996-03-06,4755
9422,70,MONTHLY STATEMENTS,1996-03-06,11596
1606,23,MONTHLY STATEMENTS,1996-03-07,1947
3263,44,MONTHLY STATEMENTS,1996-03-07,3948
2289,1,MONTHLY STATEMENTS,1996-03-07,2770
3121,46,MONTHLY STATEMENTS,1996-03-08,3775
3088,18,MONTHLY STATEMENTS,1996-03-08,3735
3952,26,MONTHLY STATEMENTS,1996-03-08,4767
3974,55,MONTHLY STATEMENTS,1996-03-08,4793
3502,74,MONTHLY STATEMENTS,1996-03-08,4230
3351,70,MONTHLY STATEMENTS,1996-03-08,4053
2105,70,MONTHLY STATEMENTS,1996-03-09,2549
3144,67,MONTHLY STATEMENTS,1996-03-09,3802
846,72,MONTHLY STATEMENTS,1996-03-09,1020
357,20,MONTHLY STATEMENTS,1996-03-10,435
103,44,MONTHLY STATEMENTS,1996-03-10,124
3118,48,MONTHLY STATEMENTS,1996-03-10,3771
4361,69,MONTHLY STATEMENTS,1996-03-11,5253
1722,32,MONTHLY STATEMENTS,1996-03-11,2088
4273,15,MONTHLY STATEMENTS,1996-03-11,5149
1510,33,MONTHLY STATEMENTS,1996-03-11,1830
895,24,MONTHLY STATEMENTS,1996-03-12,1078
840,70,MONTHLY STATEMENTS,1996-03-12,1012
2263,36,MONTHLY STATEMENTS,1996-03-12,2740
356,70,MONTHLY STATEMENTS,1996-03-12,434
4863,5,MONTHLY STATEMENTS,1996-03-12,5873
3455,34,MONTHLY STATEMENTS,1996-03-13,4177
4092,74,MONTHLY STATEMENTS,1996-03-13,4929
10807,34,MONTHLY STATEMENTS,1996-03-13,13285
2598,1,MONTHLY STATEMENTS,1996-03-14,3134
2633,25,MONTHLY STATEMENTS,1996-03-14,3178
1800,51,MONTHLY STATEMENTS,1996-03-14,2180
1698,68,MONTHLY STATEMENTS,1996-03-14,2063
3994,15,MONTHLY STATEMENTS,1996-03-14,4815
1365,42,MONTHLY STATEMENTS,1996-03-15,1653
666,27,MONTHLY STATEMENTS,1996-03-15,798
9242,57,MONTHLY STATEMENTS,1996-03-15,11381
4346,25,MONTHLY STATEMENTS,1996-03-15,5236
3296,67,MONTHLY STATEMENTS,1996-03-15,3987
2864,54,MONTHLY STATEMENTS,1996-03-16,3461
1980,49,MONTHLY STATEMENTS,1996-03-16,2406
1445,60,MONTHLY STATEMENTS,1996-03-16,1753
821,60,MONTHLY STATEMENTS,1996-03-16,987
5591,9,MONTHLY STATEMENTS,1996-03-16,6749
236,72,MONTHLY STATEMENTS,1996-03-16,285
210,48,MONTHLY STATEMENTS,1996-03-17,253
3795,36,MONTHLY STATEMENTS,1996-03-18,4575
865,17,MONTHLY STATEMENTS,1996-03-18,1042
739,66,MONTHLY STATEMENTS,1996-03-18,887
3672,26,MONTHLY STATEMENTS,1996-03-19,4426
2334,50,MONTHLY STATEMENTS,1996-03-19,2822
1028,23,MONTHLY STATEMENTS,1996-03-19,1234
468,49,MONTHLY STATEMENTS,1996-03-19,562
853,1,MONTHLY STATEMENTS,1996-03-20,1027
525,70,MONTHLY STATEMENTS,1996-03-20,631
3322,65,WEEKLY STATEMENTS,1996-03-20,4015
2033,71,MONTHLY STATEMENTS,1996-03-20,2468
3130,13,MONTHLY STATEMENTS,1996-03-20,3786
2904,13,MONTHLY STATEMENTS,1996-03-20,3510
1014,74,MONTHLY STATEMENTS,1996-03-20,1218
116,8,MONTHLY STATEMENTS,1996-03-21,139
10436,60,MONTHLY STATEMENTS,1996-03-21,12840
4214,1,MONTHLY STATEMENTS,1996-03-21,5081
824,32,MONTHLY STATEMENTS,1996-03-21,991
3743,1,MONTHLY STATEMENTS,1996-03-22,4516
2192,59,MONTHLY STATEMENTS,1996-03-22,2654
2406,5,MONTHLY STATEMENTS,1996-03-22,2906
2889,8,MONTHLY STATEMENTS,1996-03-23,3492
1369,32,MONTHLY STATEMENTS,1996-03-23,1657
2767,54,MONTHLY STATEMENTS,1996-03-23,3340
4008,27,MONTHLY STATEMENTS,1996-03-23,4831
874,56,WEEKLY STATEMENTS,1996-03-23,1052
3815,1,MONTHLY STATEMENTS,1996-03-24,4597
3605,3,MONTHLY STATEMENTS,1996-03-24,4348
3138,37,MONTHLY STATEMENTS,1996-03-24,3794
2578,54,MONTHLY STATEMENTS,1996-03-25,3110
2708,1,MONTHLY STATEMENTS,1996-03-25,3268
631,68,MONTHLY STATEMENTS,1996-03-25,758
1170,25,MONTHLY STATEMENTS,1996-03-26,1409
2650,72,MONTHLY STATEMENTS,1996-03-26,3196
7890,23,MONTHLY STATEMENTS,1996-03-26,9755
3219,1,MONTHLY STATEMENTS,1996-03-26,3893
3115,14,MONTHLY STATEMENTS,1996-03-27,3767
208,54,MONTHLY STATEMENTS,1996-03-27,251
286,71,MONTHLY STATEMENTS,1996-03-27,347
898,71,MONTHLY STATEMENTS,1996-03-27,1081
2936,3,MONTHLY STATEMENTS,1996-03-27,3546
3422,21,MONTHLY STATEMENTS,1996-03-28,4137
10049,17,MONTHLY STATEMENTS,1996-03-28,12358
1250,62,MONTHLY STATEMENTS,1996-03-28,1509
1384,74,WEEKLY STATEMENTS,1996-03-28,1675
2624,31,MONTHLY STATEMENTS,1996-03-28,3166
3349,47,MONTHLY STATEMENTS,1996-03-28,4050
1351,40,MONTHLY STATEMENTS,1996-03-29,1638
2631,1,MONTHLY STATEMENTS,1996-03-29,3176
7520,9,MONTHLY STATEMENTS,1996-03-29,9313
10065,76,MONTHLY STATEMENTS,1996-03-30,12378
708,26,MONTHLY STATEMENTS,1996-03-30,849
3917,1,MONTHLY STATEMENTS,1996-03-30,4723
514,70,MONTHLY STATEMENTS,1996-03-30,617
2659,14,MONTHLY STATEMENTS,1996-03-30,3210
3265,52,STATEMENTS AFTER TRANSACTION,1996-03-30,3952
1832,70,MONTHLY STATEMENTS,1996-04-01,2223
7565,59,MONTHLY STATEMENTS,1996-04-02,9370
3308,40,MONTHLY STATEMENTS,1996-04-02,4000
1932,35,MONTHLY STATEMENTS,1996-04-03,2347
1521,74,MONTHLY STATEMENTS,1996-04-04,1844
2909,58,MONTHLY STATEMENTS,1996-04-04,3516
3706,8,MONTHLY STATEMENTS,1996-04-04,4469
1847,47,MONTHLY STATEMENTS,1996-04-04,2240
2335,70,MONTHLY STATEMENTS,1996-04-04,2823
3041,70,MONTHLY STATEMENTS,1996-04-04,3675
3116,54,MONTHLY STATEMENTS,1996-04-05,3769
251,74,MONTHLY STATEMENTS,1996-04-06,303
3632,56,WEEKLY STATEMENTS,1996-04-06,4381
2929,51,MONTHLY STATEMENTS,1996-04-06,3537
10345,36,MONTHLY STATEMENTS,1996-04-07,12729
1450,63,MONTHLY STATEMENTS,1996-04-07,1759
1461,73,MONTHLY STATEMENTS,1996-04-07,1772
1920,40,MONTHLY STATEMENTS,1996-04-08,2330
734,5,MONTHLY STATEMENTS,1996-04-08,881
8085,73,MONTHLY STATEMENTS,1996-04-08,9987
1948,64,MONTHLY STATEMENTS,1996-04-08,2368
3534,59,MONTHLY STATEMENTS,1996-04-08,4265
278,73,MONTHLY STATEMENTS,1996-04-08,335
2012,4,MONTHLY STATEMENTS,1996-04-08,2444
1020,56,MONTHLY STATEMENTS,1996-04-09,1224
2986,63,MONTHLY STATEMENTS,1996-04-09,3606
615,72,MONTHLY STATEMENTS,1996-04-09,739
7894,27,MONTHLY STATEMENTS,1996-04-09,9760
3294,75,MONTHLY STATEMENTS,1996-04-09,3985
2450,48,MONTHLY STATEMENTS,1996-04-10,2958
1503,71,MONTHLY STATEMENTS,1996-04-10,1822
3247,61,MONTHLY STATEMENTS,1996-04-11,3927
3568,40,MONTHLY STATEMENTS,1996-04-11,4305
152,1,MONTHLY STATEMENTS,1996-04-12,183
5072,6,MONTHLY STATEMENTS,1996-04-12,6122
1456,9,MONTHLY STATEMENTS,1996-04-12,1765
1622,19,MONTHLY STATEMENTS,1996-04-12,1966
10215,38,MONTHLY STATEMENTS,1996-04-12,12561
2247,24,MONTHLY STATEMENTS,1996-04-13,2721
2205,51,MONTHLY STATEMENTS,1996-04-13,2669
1543,1,MONTHLY STATEMENTS,1996-04-14,1871
1655,41,MONTHLY STATEMENTS,1996-04-15,2006
3976,74,MONTHLY STATEMENTS,1996-04-15,4795
1383,11,MONTHLY STATEMENTS,1996-04-15,1674
439,69,MONTHLY STATEMENTS,1996-04-15,529
1550,1,MONTHLY STATEMENTS,1996-04-15,1880
101,35,MONTHLY STATEMENTS,1996-04-16,122
1473,39,MONTHLY STATEMENTS,1996-04-16,1785
1121,32,MONTHLY STATEMENTS,1996-04-17,1345
2254,1,MONTHLY STATEMENTS,1996-04-17,2729
3806,36,MONTHLY STATEMENTS,1996-04-18,4587
283,44,MONTHLY STATEMENTS,1996-04-18,343
2432,8,MONTHLY STATEMENTS,1996-04-18,2938
3802,44,MONTHLY STATEMENTS,1996-04-18,4582
3821,18,MONTHLY STATEMENTS,1996-04-18,4605
3907,37,MONTHLY STATEMENTS,1996-04-18,4712
3854,8,MONTHLY STATEMENTS,1996-04-18,4647
3606,1,MONTHLY STATEMENTS,1996-04-18,4349
1939,6,WEEKLY STATEMENTS,1996-04-19,2355
5726,17,STATEMENTS AFTER TRANSACTION,1996-04-19,6924
3998,2,MONTHLY STATEMENTS,1996-04-20,4820
3021,10,MONTHLY STATEMENTS,1996-04-20,3649
1607,71,MONTHLY STATEMENTS,1996-04-20,1948
1733,18,MONTHLY STATEMENTS,1996-04-20,2103
2474,33,MONTHLY STATEMENTS,1996-04-20,2988
3816,25,MONTHLY STATEMENTS,1996-04-21,4598
766,3,MONTHLY STATEMENTS,1996-04-21,916
695,5,MONTHLY STATEMENTS,1996-04-21,833
2287,1,MONTHLY STATEMENTS,1996-04-21,2768
1358,39,MONTHLY STATEMENTS,1996-04-21,1645
3019,33,MONTHLY STATEMENTS,1996-04-21,3646
1641,50,MONTHLY STATEMENTS,1996-04-22,1989
1624,53,MONTHLY STATEMENTS,1996-04-22,1969
798,1,MONTHLY STATEMENTS,1996-04-22,956
7240,17,MONTHLY STATEMENTS,1996-04-23,8737
4458,60,MONTHLY STATEMENTS,1996-04-23,5379
3596,59,MONTHLY STATEMENTS,1996-04-23,4339
1709,24,MONTHLY STATEMENTS,1996-04-23,2074
3859,53,MONTHLY STATEMENTS,1996-04-23,4652
481,72,MONTHLY STATEMENTS,1996-04-23,579
1070,62,MONTHLY STATEMENTS,1996-04-23,1285
3280,1,MONTHLY STATEMENTS,1996-04-24,3971
689,1,MONTHLY STATEMENTS,1996-04-24,826
4488,33,MONTHLY STATEMENTS,1996-04-24,5413
2246,1,MONTHLY STATEMENTS,1996-04-25,2720
3301,14,MONTHLY STATEMENTS,1996-04-25,3993
7997,10,MONTHLY STATEMENTS,1996-04-25,9880
1542,1,MONTHLY STATEMENTS,1996-04-25,1869
5395,47,MONTHLY STATEMENTS,1996-04-26,6511
780,3,MONTHLY STATEMENTS,1996-04-26,932
5505,1,MONTHLY STATEMENTS,1996-04-26,6644
3178,4,MONTHLY STATEMENTS,1996-04-27,3843
500,56,MONTHLY STATEMENTS,1996-04-27,601
3451,52,MONTHLY STATEMENTS,1996-04-27,4173
1304,40,MONTHLY STATEMENTS,1996-04-27,1578
3664,1,MONTHLY STATEMENTS,1996-04-28,4417
3038,10,MONTHLY STATEMENTS,1996-04-28,3671
951,3,MONTHLY STATEMENTS,1996-04-28,1147
1529,1,MONTHLY STATEMENTS,1996-04-28,1853
3027,62,MONTHLY STATEMENTS,1996-04-29,3656
4342,74,MONTHLY STATEMENTS,1996-04-29,5232
1582,28,MONTHLY STATEMENTS,1996-05-01,1916
2730,23,MONTHLY STATEMENTS,1996-05-02,3296
8896,28,STATEMENTS AFTER TRANSACTION,1996-05-02,10960
1716,46,MONTHLY STATEMENTS,1996-05-02,2081
986,74,MONTHLY STATEMENTS,1996-05-02,1189
1192,29,MONTHLY STATEMENTS,1996-05-02,1438
2116,70,MONTHLY STATEMENTS,1996-05-02,2560
4127,50,MONTHLY STATEMENTS,1996-05-03,4968
3791,1,WEEKLY STATEMENTS,1996-05-03,4571
3531,59,MONTHLY STATEMENTS,1996-05-03,4262
2994,77,MONTHLY STATEMENTS,1996-05-03,3616
1328,8,MONTHLY STATEMENTS,1996-05-04,1607
97,74,MONTHLY STATEMENTS,1996-05-05,116
3648,61,MONTHLY STATEMENTS,1996-05-06,4399
2591,1,MONTHLY STATEMENTS,1996-05-06,3127
1614,63,MONTHLY STATEMENTS,1996-05-07,1957
706,49,MONTHLY STATEMENTS,1996-05-07,847
2232,1,MONTHLY STATEMENTS,1996-05-07,2704
2946,54,MONTHLY STATEMENTS,1996-05-07,3558
2346,27,MONTHLY STATEMENTS,1996-05-08,2835
3736,54,MONTHLY STATEMENTS,1996-05-08,4508
3887,62,MONTHLY STATEMENTS,1996-05-08,4685
1672,5,MONTHLY STATEMENTS,1996-05-08,2030
1752,68,MONTHLY STATEMENTS,1996-05-08,2124
1996,6,WEEKLY STATEMENTS,1996-05-08,2425
1244,68,MONTHLY STATEMENTS,1996-05-08,1501
1213,36,MONTHLY STATEMENTS,1996-05-08,1464
3928,24,MONTHLY STATEMENTS,1996-05-08,4737
1045,3,MONTHLY STATEMENTS,1996-05-09,1254
302,7,MONTHLY STATEMENTS,1996-05-09,369
444,26,MONTHLY STATEMENTS,1996-05-09,535
2035,53,MONTHLY STATEMENTS,1996-05-10,2470
3942,27,WEEKLY STATEMENTS,1996-05-10,4754
9494,21,MONTHLY STATEMENTS,1996-05-10,11686
913,59,MONTHLY STATEMENTS,1996-05-10,1100
3248,77,MONTHLY STATEMENTS,1996-05-11,3928
51,67,MONTHLY STATEMENTS,1996-05-11,60
132,40,STATEMENTS AFTER TRANSACTION,1996-05-11,158
3512,46,MONTHLY STATEMENTS,1996-05-11,4240
6792,1,MONTHLY STATEMENTS,1996-05-11,8200
491,44,MONTHLY STATEMENTS,1996-05-12,590
9513,59,MONTHLY STATEMENTS,1996-05-12,11713
684,49,MONTHLY STATEMENTS,1996-05-12,821
3285,43,MONTHLY STATEMENTS,1996-05-12,3976
3434,32,MONTHLY STATEMENTS,1996-05-13,4153
2619,20,MONTHLY STATEMENTS,1996-05-13,3160
6158,67,MONTHLY STATEMENTS,1996-05-13,7435
1013,59,MONTHLY STATEMENTS,1996-05-13,1217
3523,65,MONTHLY STATEMENTS,1996-05-14,4254
136,74,MONTHLY STATEMENTS,1996-05-14,163
632,29,MONTHLY STATEMENTS,1996-05-14,759
3769,3,MONTHLY STATEMENTS,1996-05-14,4545
2757,54,MONTHLY STATEMENTS,1996-05-14,3329
360,32,MONTHLY STATEMENTS,1996-05-14,438
9199,72,MONTHLY STATEMENTS,1996-05-15,11327
2752,74,MONTHLY STATEMENTS,1996-05-15,3323
10694,73,WEEKLY STATEMENTS,1996-05-15,13151
76,52,MONTHLY STATEMENTS,1996-05-16,90
1924,66,MONTHLY STATEMENTS,1996-05-16,2335
8772,1,MONTHLY STATEMENTS,1996-05-16,10813
2505,60,MONTHLY STATEMENTS,1996-05-16,3024
7542,54,MONTHLY STATEMENTS,1996-05-16,9340
1074,59,MONTHLY STATEMENTS,1996-05-16,1289
3495,54,MONTHLY STATEMENTS,1996-05-17,4223
1904,70,MONTHLY STATEMENTS,1996-05-18,2313
1040,19,MONTHLY STATEMENTS,1996-05-18,1248
776,66,MONTHLY STATEMENTS,1996-05-18,928
3162,63,WEEKLY STATEMENTS,1996-05-18,3823
